sentence	label
매력적인 배우들과 매력적인 음악. 아 아름답지.	영화음악
음악에 무지한 내가 봐도 감동적인 영화임 ㅠㅠ	영화음악
뒤로 갈수록 개판, 추억의 록음악땜에 별두개	영화음악
갇동과 웃음이 있네요 음악도 좋았구요 로빈 너무 귀여워요 ^^	영화음악
아이들이 보기에 너무 좋은 컨텐츠인것 같아요. 캐릭터와 드라마, 중간중간 지루하지 않게 음악까지~ 화면에서 관객에게 물어보는데 깜짝놀랐어요 ㅎㅋㅋ	영화음악
추억의 영화 마지막 엔딩장면에 나오는 음악 인상깊다	영화음악
파가니니의 일생을 제대로 전달하지도 못했고, 현대식으로 편곡된 저렴한 가렛식 파가니니곡들도 듣기 꺼림칙했다.강한 나르시즘에 빠진 연예인님 데이빗이 자기연출하려고 찍은 영화.음악을 빌미로 자기 광고하려고 찍은것같다. 빠르게 연주한다고 천재? 아니다.	영화음악
톱줄을 튕기는 듯한... 독창적인 모리꼬네의 음악은 압권이다.	영화음악
춤, 음악에 공감을 못하니 남는 것은 없다.	영화음악
음악 미술품...	영화음악
이건 그냥 음악으로 감성팔이 하는 싸구려 로맨스 영화..	영화음악
고증거친 화면과 배경음악, 탄탄한 시나리오로..	영화음악
No Diggity 부를때 오줌쌌다 그부분만 10번을 돌려봤다..음악 좋아하는사람은 무조건봐라!!!!	영화음악
음악도 좋고, 내용도 좋았습니다.	영화음악
다 알바야 뭐야?? 난 지루하고 음악도 생각보다별로라서 중간에 나왔는데	영화음악
음악과 인간과 그 시대상이 모두 적절히 어우러진 감동적인 영화였어요 :)	영화음악
오랜만에 본 음악영화라 좋았다:)	영화음악
감동적이고 음악짱좋음	영화음악
상상력이 기발한 독특한 호러무비. 크리스토퍼영의 음악도 좋고 87년도 영화인데 지금봐도 이만한 호러무비 없을 듯.	영화음악
HOT 한 천재음악가에 대한 제대로된 판타지를 갖게 하는!	영화음악
편한이야기,좋은음식,좋은음악 무엇이 더필요하리?	영화음악
음악은 최고 시작부터 끝까지 흥얼거렸다. 영화가 끝난 이후로도 흥얼거리게 된다. 그런데 두 남자 사이에서 일로나의 행동은 공감되지 않는다. 그냥 어장관리로밖에 안보여진다.	영화음악
중간중간에 나오는 bgm 맘에들음 ㅋ 성치형 차도에 차버리고 갈때가 간지	영화음악
어이없어 합채 정도 애들 넘치고넘치는 아이돌되고싶은애들아님? 썸띵이 왜 탈락이지? 완전어이없는 심사 ㅋㅋ 양현석 박진영이 합채밀어붙였겠지 심사의원 한명더 모셔와라 불공정심사다 시청자들기만하냐? 아무리 니들이 음악을 전문가라도 이건 진짜 아니다 ㅡㅡ	영화음악
흑인 특유의 신나는 음악이 너치는 영화..이제시대의 우리와 닮은..	영화음악
맨날 에스카플로네 등장할때 오케스트라음악나오면 감동먹었음	영화음악
몽환적음악	영화음악
배경,음악,, 헬레나의 여리한 얼굴이 좋다. 감성충만영화	영화음악
음악과 예술을 사랑하는, 그리고 '사랑'을 아는 사람들의 이야기...	영화음악
음악이랑 작화, 몰입감 최고!	영화음악
훌륭한 연기와 음악까지~~ 이건 정말 두번 봐도 될 영화다~~	영화음악
맷 데이먼의 절재된 연기가 완벽하다.실존 인물을 바탕으로 만들었기에 현실감을 더 해주기도 한다.영화의 러닝타임이 매우 길지만 그 만큼 빠져들게 한다.굿 셰퍼드 특유의 분위기와 음악은 너무나도 매력적.	영화음악
이것은 음악 다큐, 영화의 신경지	영화음악
빌보드에 나온 것도 아니고 왜 갔느냐고들 하더라.. 하지만 우린 음악이 아니라 인생을 느끼러 갔던거야.	영화음악
1점도 아까운 영화 원작을 크게 훼손시킨 쓰레기영화스토리도 완전 다르고 중국어때문에 집중이안되서 몰입또한 안되고 영화음악은 느려터지고원작생각하지 말고 볼려면 보고아니면 보지마세요 기분만더러워짐	영화음악
사실 관람 전에 별 다른 기대를 하지 않았었다. 관람 후에는 기대를 하지 않았던 점이 무척 다행이라고 생각했다. 추가: Rachmaninoff Piano Concerto No. 3 . 의 음악에서 Shine 이라는 영화를 떠오릴 것은 큰 수확	영화음악
아름다운 음악 한곡을 들은듯 풍부하게 남는 여운	영화음악
시간가는줄모르고봤다 지루하지도않고 음악도좋았다 연기너무잘해서 후반에 모차르트에게 고통과 슬픔이보여서 더 안타까웠다 몇번이고다시볼영화!!	영화음악
음악 영화라고 하기도 좀 그렇고 성장 영화라고 하기도 좀 그렇다. 어정쩡하고 어정쩡한 영화.	영화음악
ㅋㅋㅎㅎ음악이랑 완전웃긴다	영화음악
톤즈를 위해 의사가 되시고, 선생님이 되시고, 음악가가 되신 이태석 신부님. 존경합니다.	영화음악
처음엔 배우에 빠졌고 나중엔 영상과 음악에 빠져버렸다!좋아~♥	영화음악
어색한 연기의 극치 하지만 사운드 음악들은 굿	영화음악
가족끼리 볼 수 있는 케릭터가 너무 귀여운 재밌는 영화예요. 특히 음악 좋아하는 분들 강력히 추천해요. ^^	영화음악
ㄴㄴ 음악은 멋있는데 할머니들 너무 시름 그냥...	영화음악
스토리 굿 연기 굿 음악 굿 대형마트가지말고 동네 가게 이용해 주는거야 그게 너도 나도 잘사는 길	영화음악
일단 스토리가 고전동화의 원작에 충실합니다. 색감도 장면마다 미술작품처럼 정말 아름답구요. 어울어지는 음악도 훌륭하고 더빙도 영화에 몰입을 방해하지 않는 최선의 캐스팅이네요. 장인들이 공들여 고급스럽게 만들어낸 품격있는 명작입니다. 강추합니다~!!^^	영화음악
보는 내내 잔잔한 미소가 지어지는 영화. 거기다 음악도 좋고	영화음악
시즌3의 실패는 카리스마 음악의 진실의 깊이를 모두 갖은 김기련	영화음악
중학교때 낡은 비디오방에서 이 영화를 처음보구 장국영이란 남자를 미친듯이 사랑하게 되버리고 세상에 태어나 처음으로 내돈주고 음악테잎이란걸 사서들었다...아직도 그의 목소리가 귀에 아른거린다...	영화음악
1970년대에 사회적분위기땜에 명작된 영화 허나지금은 영화음악으로 더유명함	영화음악
내가 대학을 다녔던 90년대에 상영했던 영화를 그때는 영화음악이 참좋다고만 생각했는데 20년이 흐른뒤 네이버 영화보기로 보니 감동적이었다.	영화음악
영상과 음악이 어우러진 한편의 로망(Roman).	영화음악
음악영화!! 원스 어거스트러쉬 말할수없는비밀 그이상이다!!	영화음악
영화 시작부에 음악이 좋았던 기억이...	영화음악
최고의 영화입니다. 스토리, 배경, 음악, 메시지 모두 훌륭하네요	영화음악
실감하는 레고!!배경 음악도 재미있고...	영화음악
음악 영상 전개 다 좋다...잘 만든 공포영화!!	영화음악
주옥같은 콜 포터의 음악과 카메오 가수들을 보는 재미가 쏠쏠	영화음악
케냐의 그림같은 경치와 음악의 조화가 환상적인 영화입니다!	영화음악
bgm, 파리의 풍경 자체가 예술 !	영화음악
오래전에 봤지만...아바의 음악들이 너무 맘에 들었고...정말 어울렸다~	영화음악
음악도 별로고,아이들은 별로웃지않고,진짜재미없고,더빙은 괜찮았어요	영화음악
내가 음악과 영화를 좋아하는 이유를 느껴주게 한 영화	영화음악
mate의 음악은.. 정말.. 최고다. 영화로 만나니 더 새롭네	영화음악
다시 보고 싶습니다. 이렇게 오래된건지 몰랐네요. 주인공도 너무 멋지고, 음악도 좋고 ㅎㅎㅎ 갑자기 추억 돋네	영화음악
그냥 멜로 영화라고 하기엔 심도있는 영화. 음악도 좋고 수지라는 여자 참 매력있다. 미쉘파이퍼 노래실력! ost로 듣고 싶네	영화음악
음악만 예술	영화음악
어제내린비. 나의 어린 시절에 본 그 영화의 음악에 매료되었다	영화음악
관객과의 소통을 버린 영화. 연출, 흐름, 배경음악 모두 최악 스토리는 말할 것도 없고.. 과제인가요? 졸업작품인줄 알았습니다. 한국애니메이션을 사랑하는 사람으로써 굉장히 실망했습니다. 보는내내 관객을 너무 불편하게 했던 영화.	영화음악
배우들의 연기,호흡,몰입도,연출,음악 정말 환상의 오케스트라였다.	영화음악
호러무비 보다 4배속으루 돌려보긴 첨. 귀신들만큼 영화 진행속도 엄청 느리구 느려서 짱나는데 음악두 짜증남. 킬링타임으로두 부족한. 이건 b,c 급에두 못들어가는 영화. 영화 댓글 달아본적 엄는데 방금 보구 짜증나서 남긴. 절대 비추!	영화음악
우와 이런영화도있구나 연기력0.1 스토리0.2 음악ㅇ 합이 0.3 진짜 발연기는그렇다치고 중간중간나오는 60년대 통기타소리는 정말이지 최악이다	영화음악
정말 명작 히사이시조의 음악때문에 더 명작!!	영화음악
음악에 취했는지 영상에 취했는지 정말 마법에 걸린건지..	영화음악
배우들 연출 스토리 배경음악 모두 다 굉장한 수작이네요 한국에 이런 드라마가 나올수 있다니 정말 감동이예요	영화음악
잔잔한 음악영화 좋아하는 나에게도 밋밋한 영화.어바웃타임 > 비긴어게인 >> 블랙버드>> 송원	영화음악
중반에 좀 지루한 감은 있었지만, 환상적이었던 음악과 멋졌던 스토리 라인.	영화음악
음악 케릭터 분위기...대박영화...	영화음악
흑인의 현실에서 반영되는 음악이 뭔지 제대로 알고 싶다면.이게 바로 그럴 수 있는 영화.	영화음악
감동적!! 가끔씩 음악을 들었을 애 아들의 반응으로 피식 웃음이 나오는 영화였어요.	영화음악
나도 정말 동물좋아하는데 영화의 평은 별개다. 감독이 많은걸 시도한것같지만 결국 이도저도아닌ㄴ게 되버렷다. 전체적인 영화의 흐름도 그렇지만 개개의 이야기들도 별로엿다. 마지막장면에서 눈물흘린사람들이잇을것같은데 슬픈음악에 감동적글몇개 띄운다고해서 좋은영	영화음악
영화음악과 함께 진한 여운이..	영화음악
음악과 함께 전해져오는 메시지 !!	영화음악
음악 ㅈ나 쓰레기, 빰빰빠빠빱빠	영화음악
영화보는 내내 귀가 즐거운 기분이네요~한동안 잊고 살았던 음악에 대한 나의 욕망을 채우는 기분이라 정말 좋게 보고 나왔습니다!	영화음악
70년대 영화 보는 느낌...음악이랑 영상 기가 막히게 맞아 떨어지는데 겁나 웃김ㅋㅋ코미디 영화로 보시면 재밌게 보실수 있습니다	영화음악
음악이랑 빛나는 미모 외에는 볼 게 없음.... 아름다운 사랑이라는 건 누가 정의함? 내게는 아름답지 않았음	영화음악
음악 굿... 남배우 목소리 굿... b	영화음악
혼자 비디오로 보면서 감동했던 기억이.. 음악도 좋고..	영화음악
정말 감동적인 영화이구 음악의 효과를 받아서 더 멋진영화가 아니였나 싶습니다.	영화음악
음악은 정말 완벽했지만 선생들의 연기가 너무 너무 별로였다.ㅜ	영화음악
나도 학창시절 음악선생님이 떠오른다..	영화음악
내가 본 한국 드라마사상 최고의 수작. 작가의 필력, 감독의 연출력, 음악감독의 배경음악, 카메라워크, 배우들의 빼어난 연기력...모두 10점 만점에 10점. 최고.	영화음악
그 남자의 삶. 예술적영감 헨델의 음악까지...굿	영화음악
리브 타일러의 10대 후반, 샤를리즈 테론 20대 초반 때 리즈 시절 모습과 환상적인 영화음악. 한 마디로 대박 !!!	영화음악
처음에는 초롱 팬심으로 봤는데 갈수록 내용과 어울리는 배경음악들이 너무 달달하고 보고 있으면 행복해지네요. 완전 재밌습니다.	영화음악
1편이랑 너무 비교되서 왜봤는지 눈물이 다 났다. 마지막에가선 웃음만나왔음.어이없어서. 차라리 다른 영화나 볼껄..음악은 괜찮음.극연출도 괜찮았음. 내용은 아침막장드라마. 배우들도 실망스러움.	영화음악
음악영상 굿.	영화음악
유키 구라모토 음악을 듣는게 낫겠다.	영화음악
몽환적인 영상과 음악. 너무나 예쁜 이나영에 통통튀는 파란색까지!	영화음악
병운이가 희수 신발끈 묶어주면서 상처받았던 얘기하는 장면도 좋고, 둘이 돈받으러 돌아다니면서 등장하는 서울 곳곳을 보는 것도 좋고, 음악도 좋고 무엇보다 마지막 장면이 참 좋습니다	영화음악
나에겐 별로였음 . 음악이 몰입을 방해하고 스토리도 엉성하고	영화음악
좋았어요 영화이야기도 좋고 풍경도이국적이고 카고시티음악...계속 검색중 국내에는 별로 알려지지않았나...	영화음악
이것은 음악만 느낄께 아니라 스토리를 느껴야한다. 아름다운 우정... 이게 음악와 조화를 이룬것이다.	영화음악
